,Unnamed: 0,base_new,base_lat,transl,POS
11739,2291,гиркэли-,girkeli,звать.в.компанию,verb
11740,2281,гирку-,girku,сопровождать,verb
11741,2283,гиркун-,girkun,шагнуть,verb
11742,2284,гиркундавкан-,girkundawkan,ехать.быстрым.шагом,verb
11743,2296,гӣси-,gisi,обходить,verb
11744,2303,гитэрчи-,giterči,упрямиться,verb
11745,2165,гӣв-,giw,выбивать,verb
11746,2169,гӣвэсэн-,giwesen,вытряхнуть,verb
11747,2307,глади-,glaďi,разглаживать,verb
11748,2312,гобдя-,gobďa,промышлять.с.собакой,verb
11749,2311,гобди-,gobďi,охотиться.с.собакой,verb
11750,2310,гобгаркит-,gobgarkit,беспокоиться,verb
11751,2316,гог-,gog,лаять,verb
11752,2317,гогал-,gogal,залаять,verb
11753,2383,гоюм-,gojum,получить.ранение,verb
11754,2386,гоюн-,gojun,ранить,verb
11755,2321,голаг-,golag,колоть.на.растопку,verb
11756,2324,голдакла-,goldakla,ставить.подножку,verb
11757,2325,голивэт-,goliwet,сооружать.для.останков.медведя,verb
11758,2328,голли-,golli,заготовлять.дрова,verb
11759,2331,гоӈаласан-,goŋalasan,запрокинуть.голову,verb
11760,2332,гоӈалда-,goŋalda,запрокидывать.голову,verb
11761,2333,гоӈаӈчи-,goŋaŋči,запрокинутая.голова,verb
11762,2336,го̄р-,gor,линять.птицы,verb
11763,2341,горал-,goral,удаляться,verb
11764,2367,гору-,goru,удлиняться,verb
11765,2370,госалу-,gosalu,быть.парой.в.отношениях,verb
11766,2378,готал-,gotal,горчить,verb
11767,2382,готови-,gotowi,готовить,verb
11768,2457,границалат-,graniцalat,граничить,verb
11769,2461,грипптэ-,grippte,болеть.грипом,verb
11770,2468,губгаркит-,gubgarkit,вздрагивать,verb
11771,2469,губгэ-,gubge,ворчать,verb
11772,2470,губгэл-,gubgel,заворчать,verb
11773,2478,гӯдалта-,gudalta,сделать.более.высоким,verb
11774,2479,гӯдамат-,gudamat,становиться,verb
11775,2481,гӯдан-,gudan,вытягиваться,verb
11776,2483,гӯдаӈчи-,gudaŋči,выситься,verb
11777,2484,гӯдаран-,gudaran,вытянуться,verb
11778,2485,гӯдараӈчи-,gudaraŋči,возвышаться,verb
11779,2496,гудемэ̄т-,guďemet,любить,verb
11780,2499,гуден-,guďen,ласкать,verb
11781,2501,гуй-,guj,бодать,verb
11782,2502,гуй-,guj,сбивать.ягоды.битком,verb
11783,2503,гуйла-,gujla,боднуть,verb
11784,2505,гуйма̄т-,gujmat,бодаться,verb
11785,2572,гуюн-,gujun,сбивать.ягоды.битком,verb
11786,2507,гул-,gul,развести,verb
11787,2511,гӯламкэн-,gulamken,отправить,verb
11788,2513,гӯлан-,gulan,отправиться.откочевать,verb
11789,2516,гӯласамкэн-,gulasamken,отправить,verb
11790,2517,гуласан-,gulasan,быстро.разжечь,verb
11791,2533,гӯлэмкэн-,gulemken,отправить,verb
11792,2534,гӯлэсэмкэн-,gulesemken,отправить,verb
11793,2524,гулрэл-,gulrel,белеть,verb
11794,2525,гулрэлэсэн-,gulrelesen,забелеться,verb
11795,2528,гулрэргэ-,gulrerge,белеть,verb
11796,2529,гулрэргэл-,gulrergel,побелеть,verb
11797,2530,гулу-,gulu,загореться,verb
11798,2532,гулут-,gulut,поддерживать.огонь,verb
11799,2536,гуӈил-,guŋil,радоваться,verb
11800,2538,гуптурэмкэн-,gupturemken,дать.увязнуть,verb
11801,2539,гуптурэн-,gupturen,увязнуть,verb
11802,2537,гуптуру-,gupturu,вязнуть,verb
11803,2566,гурэк-,gurek,распутать,verb
11804,2563,гургэл-,gurgel,шевелиться,verb
11805,2565,гургэлдэд-,gurgelded,шевелиться,verb
11806,2564,гургэлдэвкэн-,gurgeldewken,предчувствовать.будующее,verb
11807,2547,гургэвчи-,gurgewči,работать,verb
11808,2548,гургэвчиб-,gurgewčib,обрабатываться,verb
11809,2555,гургэвчил-,gurgewčil,приняться.за.работу,verb
11810,2561,гургэвчинэ̄-,gurgewčine,идти.на.службу,verb
11811,2549,гургэвчив-,gurgewčiw,вырабатываться,verb
11812,2552,гургэвчивэ̄т-,gurgewčiwet,работать,verb
11813,2550,гургэвчивкэ̄н-,gurgewčiwken,заставить,verb
11814,2551,гургэвчивкэ̄т-,gurgewčiwket,заставлять,verb
11815,4269,ӣ-,i,входить,verb
11816,4270,ӣ-,i,выделывать,verb
11817,4271,ӣ-,i,звучать,verb
11818,4272,ӣ-,i,скоблить,verb
11819,4274,иб-,ib,стереться,verb
11820,4282,ибдала-,ibdala,заткнуться.за .пояс,verb
11821,4277,и̇бгак-,i̇bgak,рвать,verb
11822,4279,ибги-,ibgi,подсушивать.на.огне,verb
11823,4281,ибголто-,ibgolto,улучшать,verb
11824,5489,ичирга-,ičirga,оцепенеть,verb
11825,5490,ичул-,ičul,быть.неподвижным,verb
11826,5491,ичулли,ičulli,ни.шагу,verb
11827,4405,ид-,id,причесаться,verb
11828,4406,идад-,idad,расчесывать,verb
11829,4409,идар-,idar,быть.едким,verb
11830,4415,иду-,idu,заставлять,verb
11831,4421,идут-,idut,наказывать,verb
11832,4361,иг-,ig,свежевать,verb
11833,4362,иг-,ig,чертить,verb
11834,4365,игасан-,igasan,прочеркнуть,verb
11835,4401,игэт-,iget,греть,verb
11836,4402,игэт-,iget,жечь,verb
11837,4372,играмка̄н-,igramkan,успокоить,verb
11838,4373,играмка̄т-,igramkat,успокаивать,verb
11839,4375,ӣгран-,igran,успокоиться,verb
11840,4380,ӣграӈчи-,igraŋči,молчать,verb
11841,4381,ӣграӈчи-,igraŋči,умолкать,verb
11842,4382,ӣграӈчил-,igraŋčil,начать,verb
11843,4385,ӣграсан-,igrasan,промолчать,verb
11844,4387,игри-,igri,строгать.стружку,verb
11845,4392,игтыӈнат-,igtɨŋnat,иметь.линии,verb
11846,4429,ӣет-,ijet,приходится.зайти,verb
11847,4434,ӣк-,ik,поддеть,verb
11848,4435,ӣк-,ik,разбрасывать,verb
11849,4436,ӣк-,ik,тереть,verb
11850,4441,икаралда-,ikaralda,озорничать,verb
11851,4442,икаралдал-,ikaraldal,забуянить,verb
11852,4440,икаравчи-,ikarawči,быть.храбрым,verb
11853,4446,ӣкасан-,ikasan,разбросать,verb
11854,4465,икэ-,ike,икать,verb
11855,4466,икэ̄-,ike,петь,verb
11856,4471,икэ̄кэт-,ikeket,напевать,verb
11857,4472,икэ̄л-,ikel,запеть,verb
11858,4473,икэ̄лдэ-,ikelde,петь,verb
11859,4480,икэ̄н-,iken,хинапевать,verb
11860,4481,икэндэ-,ikende,кидался,verb
11861,4482,икэндэ-,ikende,сбивать,verb
11862,4486,икэнэд-,ikened,напевать,verb
11863,4483,икэ̄нкэт-,ikenket,напевать ,verb
11864,4485,икэнмэ̄т-,ikenmet,воспевать,verb
11865,4489,икэ̄сэн-,ikesen,пропеть.быстро,verb
11866,4467,икэ̄вкэн-,ikewken,упросить.спеть,verb
11867,4468,икэ̄вкэт-,ikewket,уговаривать,verb
11868,4454,икутивчи-,ikutiwči,молчать,verb
11869,4455,икутивчил-,ikutiwčil,умолкать,verb
11870,4457,икутывчи-,ikutɨwči,молчать,verb
11871,4460,икутывчил-,ikutɨwčil,замолчать,verb
11872,4458,икутывчивкан-,ikutɨwčiwkan,велеть.замолчать,verb
11873,4459,икутывчивкат-,ikutɨwčiwkat,велеть.молчать,verb
11874,4491,ил-,il,встать,verb
11875,4492,ил-,il,драть.лыко,verb
11876,4493,ил-,il,изнуряться,verb
11877,4494,ил-,il,насадить,verb
11878,4495,ӣл-,il,укреплять.жерди.у.дымового.отверстия,verb
11879,4501,илалалта-,ilalalta,разделить.на.три.части,verb
11880,4517,илар-,ilar,насквозь,verb
11881,4521,иласчи-,ilasči,пытаться.встать,verb
11882,4522,илат-,ilat,жарить,verb
11883,4523,илат-,ilat,стоять,verb
11884,4531,илба-,ilba,обещать,verb
11885,4535,илбэ-,ilbe,гнать,verb
11886,4541,илбэт-,ilbet,гнать,verb
11887,4706,ильча-,ilča,заплести,verb
11888,4707,ильчаб-,ilčab,заплестись,verb
11889,4708,ильчад-,ilčad,плести,verb
11890,4709,ильчалга-,ilčalga,расплетать,verb
11891,4714,ильчаралга-,ilčaralga,расплетать,verb
11892,4582,илдэнрэ-,ildenre,светать,verb
11893,4719,илэбги-,ilebgi,заварить,verb
11894,4721,илэг-,ileg,сварить,verb
11895,4730,илэп-,ilep,завариться,verb
11896,4737,илэр-,iler,сварить,verb
11897,4545,илгал-,ilgal,начать,verb
11898,4546,илгал-,ilgal,пробраться,verb
11899,4547,илгалан-,ilgalan,столпиться,verb
11900,4548,илгалаӈчи-,ilgalaŋči,толпиться,verb
11901,4550,илгам-,ilgam,стоять,verb
11902,4553,илган-,ilgan,стремиться,verb
11903,4554,илгаралба-,ilgaralba,расти,verb
11904,4556,илгасан-,ilgasan,пролезть,verb
11905,4568,илгэ-,ilge,мучить,verb
11906,4569,илгэ-,ilge,сверлить,verb
11907,4570,илгэл-,ilgel,задрожать,verb
11908,4571,илгэмкэ̄н-,ilgemken,затрясти,verb
11909,4572,илгэмкэ̄т-,ilgemket,трясти,verb
11910,4574,илгэн-,ilgen,дрожать,verb
11911,4578,илгэсэн-,ilgesen,вздрогнуть,verb
11912,4577,илгэсэвчи-,ilgesewči,жадничать,verb
11913,4560,ӣлгит-,ilgit,мучить,verb
11914,4588,ӣли,ili,войди,verb
11915,4589,или-,ili,выбиться.из.сил,verb
11916,4590,или-,ili,моросить,verb
11917,4591,или-,ili,подогревать,verb
11918,4592,или-,ili,подвесить,verb
11919,4601,илин-,ilin,насаживать.рыбу,verb
11920,4604,илит-,ilit,коптить,verb
11921,4595,илив-,iliw,сделать.третий.раз,verb
11922,4608,илка-,ilka,вычистить.ружье,verb
11923,4609,илка-,ilka,заряжать,verb
11924,4613,илкан,ilkan,помог.по.настоящему,verb
11925,4614,илканда-,ilkanda,браться.по.настоящему,verb
11926,4615,илкат-,ilkat,полоскать,verb
11927,4624,илкэ-,ilke,мерить,verb
11928,4625,илкэб-,ilkeb,измеряться,verb
11929,4631,илкэн-,ilken,метить,verb
11930,4635,илкэт-,ilket,измерять,verb
11931,4638,илмун-,ilmun,встать.на.дыбы.животное,verb
11932,4642,илнун-,ilnun,вставать.на.дыбы,verb
11933,4643,илӈун-,ilŋun,вставать,verb
11934,4644,илра-,ilra,засунуть,verb
11935,4648,илрал-,ilral,пожалеть,verb
11936,4649,илралука̄н-,ilralukan,разжалобить,verb
11937,4650,илралука̄т-,ilralukat,вызывать.к.себе.жалость,verb
11938,4655,илран-,ilran,жалеть,verb
11939,4674,илу-,ilu,ставить,verb
11940,4680,илу-,ilu,есть,verb
11941,4677,илуг-,ilug,сделать.по.образцу,verb
11942,4683,илукан-,ilukan,поставить,verb
11943,4686,илука̄т-,ilukat,ставить,verb
11944,4698,илуна-,iluna,стесняться,verb
11945,4676,илувкэн-,iluwken,пересушить,verb
11946,4739,има̄-,ima,засыпать.землей.снегом,verb
11947,4740,има̄б-,imab,закапываться,verb
11948,4742,имал-,imal,оттаивать,verb
11949,4743,има̄лга-,imalga,раскопать,verb
11950,4748,иман-,iman,идти.снегу,verb
11951,4749,иманал-,imanal,выпасть.снег,verb
11952,4756,имат-,imat,глодать,verb
11953,4760,имдэ-,imde,сеять,verb
11954,4806,ӣмэлчи-,imelči,вбегать,verb
11955,4809,ӣмэлчисэн-,imelčisen,вбежать,verb
11956,4813,имэнрэ-,imenre,застегнуть,verb
11957,4811,имэнру-,imenru,завязывать.тесемки.одежды,verb
11958,4762,имкала-,imkala,привязать,verb
11959,4765,ӣмкамкан-,imkamkan,заставить.прицеливаться,verb
11960,4768,имкан-,imkan,щурить,verb
11961,4769,ӣмкан-,imkan,прицелиться,verb
11962,4771,ӣмкат-,imkat,целиться,verb
11963,4761,ӣмкав-,imkaw,быть.мишенью,verb
11964,4774,имна-,imna,пойти.за.снегом.для.получения.воды,verb
11965,4775,имни-,imni,ходить.заа.снегом,verb
11966,4779,имӈэл-,imŋel,смеркаться,verb
11967,4782,имӈэн-,imŋen,темнеть,verb
11968,4785,имрэн-,imren,топить.жир,verb
11969,4786,имрэру-,imreru,заправить.жиром,verb
11970,4789,имсэлбэ-,imselbe,жиреть,verb
11971,4794,имсэрэ-,imsere,испачкать.жиром,verb
11972,4795,имсэрэб-,imsereb,засалиться,verb
11973,4796,имсэты-,imsetɨ,есть.жир,verb
11974,4797,имтэ-,imte,окуривать,verb
11975,4798,иму-,imu,мазать.жиром,verb
11976,4818,ин-,in,нести.на.спине,verb
11977,4819,ӣн-,in,жить,verb
11978,4828,ин-,in,сунуть,verb
11979,4986,иньден-,in'ďen,передневать,verb
11980,4987,иньдеӈчи-,in'ďeŋči,дневать,verb
11981,5020,инюкэн-,in'uken,насмешить,verb
11982,5024,инют-,in'ut,прятать,verb
11983,4979,информируй-,inфormiruj,информировать,verb
11984,4982,инчил-,inčil,разрушить,verb
11985,4983,инчим-,inčim,рушиться,verb
11986,4984,инчир-,inčir,рухнуть,verb
11987,4827,инда-,inda,толкнуть,verb
11988,4830,индасан-,indasan,толкнуть,verb
11989,4831,инден-,inďen,остановиться,verb
11990,4832,индеӈчи-,inďeŋči,дневать,verb
11991,4833,индума̄т-,indumat,толкаться,verb
11992,4836,индус-,indus,отталкиваться,verb
11993,4835,индусма̄т-,indusmat,толкаться,verb
11994,4992,инэг-,ineg,разгружать,verb
11995,4998,инэм-,inem,ощетиниваться,verb
